doc_id,doc_type,source_id,service_name,company_name,language,title,content
ticket_2096,ticket,2096,Order Care API,Nova Business Connect,en,Order Care webhook payload missing sales channel after release secondary scope,"Type: Ticket
Ticket Number: TKT-2026-02096
Service: Order Care API
Company: Nova Business Connect
Title: Order Care webhook payload missing sales channel after release secondary scope
Description: Downstream CRM and reporting systems stopped receiving the sales channel attribute in Order Care webhook payloads after a minor release. Reporting by channel became inconsistent for new orders. The impact is confirmed on the enterprise production scope.
Category: EVOLUTION
Priority: LOW
Status: RESOLVED
Root Cause: A serialization change removed the optional salesChannel field from the webhook contract
Resolution: The webhook serializer was corrected and missed events were republished with the complete payload schema
Comments: Reporting teams used the order creation logs as a temporary source for channel attribution during the issue The webhook serializer was corrected and missed events were republished with the complete payload schema Final validation was completed with operations and business teams.
Language: en"
ticket_2097,ticket,2097,BSCS Billing System,Atlas Distribution Maroc,en,BSCS invoice rendering backlog on large enterprise accounts secondary scope,"Type: Ticket
Ticket Number: TKT-2026-02097
Service: BSCS Billing System
Company: Atlas Distribution Maroc
Title: BSCS invoice rendering backlog on large enterprise accounts secondary scope
Description: Invoice rendering for high volume enterprise accounts exceeded twenty minutes and several invoice previews timed out in the billing portal. Finance users could not validate invoices before the cut off window. The operations team opened enhanced monitoring on the affected service.
Category: INCIDENT
Priority: HIGH
Status: RESOLVED
Root Cause: The rendering service loaded oversized attachment bundles without using the template cache efficiently
Resolution: The rendering cache configuration was optimized and the blocked preview jobs were reprocessed successfully
Comments: A reduced preview template was enabled for urgent finance validation while the rendering path was being corrected The rendering cache configuration was optimized and the blocked preview jobs were reprocessed successfully Final validation was completed with operations and business teams.
Language: en"
ticket_2098,ticket,2098,CRM Ericsson,Sahara Connect Services,en,CRM Ericsson merge workflow failing for duplicate corporate accounts secondary scope,"Type: Ticket
Ticket Number: TKT-2026-02098
Service: CRM Ericsson
Company: Sahara Connect Services
Title: CRM Ericsson merge workflow failing for duplicate corporate accounts secondary scope
Description: Customer care teams could not merge duplicate corporate accounts in CRM Ericsson because the workflow stopped after validation. The duplicate record remained active and case ownership stayed inconsistent. The customer requested rapid recovery to protect the contractual SLA.
Category: INCIDENT
Priority: HIGH
Status: RESOLVED
Root Cause: The merge workflow did not handle active service contracts linked to multiple billing profiles
Resolution: The workflow rules were updated and duplicate corporate records were merged successfully after validation testing
Comments: Support agents used a manual ownership correction process for urgent duplicate cases during the incident The workflow rules were updated and duplicate corporate records were merged successfully after validation testing Final validation was completed with operations and business teams.
Language: en"
ticket_2099,ticket,2099,Core Network OSS,Rabat Digital Operations,en,Core Network OSS polling failure for transmission backbone nodes secondary scope,"Type: Ticket
Ticket Number: TKT-2026-02099
Service: Core Network OSS
Company: Rabat Digital Operations
Title: Core Network OSS polling failure for transmission backbone nodes secondary scope
Description: Backbone transmission nodes stopped reporting availability and latency metrics to Core Network OSS during the morning collection window. NOC dashboards showed the nodes in unknown state. Additional checks were launched on the related integration flows.
Category: EVOLUTION
Priority: CRITICAL
Status: IN_PROGRESS
Root Cause: 
Resolution: 
Comments: Investigation is ongoing. The NOC relied on direct device polling for the most critical backbone sites until OSS collection was restored Detailed review of application logs and technical dependencies is in progress.
Language: en"
ticket_2100,ticket,2100,Provisioning Platform,Maghreb Fibre Entreprise,en,Provisioning queue blocked for postpaid package activations secondary scope,"Type: Ticket
Ticket Number: TKT-2026-02100
Service: Provisioning Platform
Company: Maghreb Fibre Entreprise
Title: Provisioning queue blocked for postpaid package activations secondary scope
Description: Postpaid package activation orders remained in accepted state for more than one hour and were not progressing through the provisioning platform. Retail and CRM channels were both affected. The issue mainly affects priority B2B accounts.
Category: PROVISIONING
Priority: CRITICAL
Status: ESCALATED
Root Cause: 
Resolution: 
Comments: Investigation is ongoing. A secondary worker pool processed priority activations while the queue was being stabilized Detailed review of application logs and technical dependencies is in progress.
Language: en"
incident_1,incident,1,BSCS Billing System,,fr,Blocage du rating BSCS sur les CDR roaming entrants,"Type: Incident
Service: BSCS Billing System
Title: Blocage du rating BSCS sur les CDR roaming entrants
Description: Depuis 06:20 les CDR roaming entrants ne sont plus valorises dans BSCS et le backlog depasse 42000 enregistrements. Les soldes clients postpayes ne sont plus mis a jour apres consommation.
Severity: CRITICAL
Status: RESOLVED
Root Cause: Un lot de CDR partenaire contenait un format de date non conforme qui a bloque le parseur de mediation
Workaround: Les CDR invalides ont ete isoles et la file de mediation secondaire a pris le relais pour les flux prioritaires
Final Resolution: Le parseur a ete corrige puis le lot corrompu a ete purge et les CDR en attente ont ete rejoues sans perte de donnees
Language: fr"
incident_2,incident,2,BSCS Billing System,,fr,Echec du bill run mensuel BSCS pour les comptes entreprise,"Type: Incident
Service: BSCS Billing System
Title: Echec du bill run mensuel BSCS pour les comptes entreprise
Description: Le bill run mensuel s arrete au milieu du cycle entreprise et aucune facture PDF n est produite pour 8600 comptes. Les previsions de cloture financiere sont retardees.
Severity: MAJOR
Status: CLOSED
Root Cause: Le repertoire de polices du moteur PDF etait invalide apres une maintenance systeme
Workaround: Les factures critiques ont ete sorties via le moteur de secours afin de respecter la fenetre de controle finance
Final Resolution: Le chemin de rendu PDF a ete corrige puis le bill run a ete relance en reprise et toutes les factures ont ete regenerees
Language: fr"
incident_3,incident,3,CRM Ericsson,,fr,Desynchronisation des fiches clients CRM Ericsson vers BSCS,"Type: Incident
Service: CRM Ericsson
Title: Desynchronisation des fiches clients CRM Ericsson vers BSCS
Description: Les creations de comptes corporate dans le CRM Ericsson ne remontent plus vers BSCS depuis la derniere mise a jour. Les commerciaux valident les dossiers mais aucun compte de facturation n est cree.
Severity: MAJOR
Status: RESOLVED
Root Cause: Le certificat OAuth utilise par le connecteur CRM vers BSCS avait expire sans rotation automatique
Workaround: Les comptes urgents ont ete crees manuellement dans BSCS pour les ventes prioritaires
Final Resolution: Le secret OAuth et le certificat ont ete renouvelles puis la file d integration a ete rejouee et les comptes manquants ont ete synchronises
Language: fr"
incident_4,incident,4,Core Network OSS,,fr,Perte de remontee des KPI radio dans Core Network OSS,"Type: Incident
Service: Core Network OSS
Title: Perte de remontee des KPI radio dans Core Network OSS
Description: Les tableaux NOC n affichent plus les KPI radio 2G et 4G pour 186 noeuds depuis 01:00. La supervision reseau ne peut plus suivre la disponibilite et la charge trafic en temps reel.
Severity: CRITICAL
Status: RESOLVED
Root Cause: La rotation des credentials SNMP n a pas ete propagee au cluster de pollers secondaire
Workaround: Le NOC a bascule temporairement sur les compteurs locaux exposes par les equipements critiques
Final Resolution: Les credentials ont ete resynchronises puis les pollers ont ete redemarres et les KPI manquants ont ete reconstruits depuis les buffers locaux
Language: fr"
incident_5,incident,5,Provisioning Platform,,fr,Blocage de la file JMS d activation dans la plateforme de provisioning,"Type: Incident
Service: Provisioning Platform
Title: Blocage de la file JMS d activation dans la plateforme de provisioning
Description: Les demandes d activation postpayees restent en statut pending depuis 09:10 et plus de 630 ordres sont en attente. Les boutiques et le CRM ne recoivent plus de confirmation technique.
Severity: CRITICAL
Status: RESOLVED
Root Cause: Un message XML mal forme issu d un canal partenaire a bloque le consommateur principal de la file JMS
Workaround: Les activations VIP ont ete traitees via un worker secondaire et une verification manuelle des accuses a ete effectuee
Final Resolution: Le message fautif a ete mis en quarantaine puis le consumer a ete relance et les ordres ont ete rejoues avec succes
Language: fr"
incident_6,incident,6,Mobile Portability Gateway,,fr,Demandes de portabilite bloquees a la validation operateur donneur,"Type: Incident
Service: Mobile Portability Gateway
Title: Demandes de portabilite bloquees a la validation operateur donneur
Description: Les demandes MNP entrantes restent en attente de validation et aucun accuse n est renvoye par l operateur donneur. Le portail de portabilite accumule rapidement un stock de dossiers.
Severity: MAJOR
Status: RESOLVED
Root Cause: Le timeout reseau de la passerelle etait inferieur au temps de reponse reel du service partenaire
Workaround: Les dossiers urgents ont ete rejoues en lots restreints avec un suivi manuel des accuses de reception
Final Resolution: Le timeout du connecteur a ete ajuste puis les dossiers en attente ont ete reemis dans l ordre de soumission
Language: fr"
incident_7,incident,7,Order Care API,,fr,Indisponibilite de l API Order Care sur la creation de commandes,"Type: Incident
Service: Order Care API
Title: Indisponibilite de l API Order Care sur la creation de commandes
Description: Les appels POST vers l API Order Care retournent HTTP 500 pour toutes les souscriptions depuis 07:45. Les canaux digitaux et le CRM ne peuvent plus creer de nouvelles commandes.
Severity: CRITICAL
Status: RESOLVED
Root Cause: Les connexions JDBC expiraient avant renouvellement et ont sature le pool applicatif
Workaround: Les commandes critiques ont ete prises en charge via un script de creation controle sur la base de secours
Final Resolution: Le pool de connexions a ete redimensionne puis l application a ete redemarree et les commandes en echec ont ete rejouees
Language: fr"
incident_8,incident,8,Data Migration Engine,,fr,Echec du lot de migration des comptes clients vers le nouveau referentiel,"Type: Incident
Service: Data Migration Engine
Title: Echec du lot de migration des comptes clients vers le nouveau referentiel
Description: Le lot nocturne de migration de 12500 comptes postpayes s arrete a la phase de transformation et aucun chargement n est effectue dans la cible. Le planning de bascule projet est menace.
Severity: CRITICAL
Status: CLOSED
Root Cause: Une valeur historique de segment client etait absente de la table de correspondance de l ETL
Workaround: Le lot a ete suspendu et un perimetre reduit de comptes critiques a ete extrait pour verification manuelle
Final Resolution: La table de mapping a ete completee puis le lot a ete relance depuis le point de reprise et la reconciliation finale a ete validee
Language: fr"
incident_9,incident,9,VoIP Platform,,fr,Echec d enregistrement SIP sur le trunk principal entreprise,"Type: Incident
Service: VoIP Platform
Title: Echec d enregistrement SIP sur le trunk principal entreprise
Description: Les appels sortants des clients entreprise ne s etablissent plus depuis 08:15 et le SBC principal retourne 403 sur toutes les tentatives d enregistrement SIP. Le trafic voix sortant est fortement impacte.
Severity: CRITICAL
Status: RESOLVED
Root Cause: Le certificat TLS du trunk principal a expire a minuit sans redeploiement automatique
Workaround: Le trafic voix sortant a ete bascule provisoirement sur le SBC secondaire pour les clients critiques
Final Resolution: Le certificat a ete renouvele puis redeploye sur le SBC principal et les enregistrements SIP ont repris normalement
Language: fr"
incident_10,incident,10,Fibre FTTH,,fr,Coupure FTTH regionale apres saturation d un port OLT,"Type: Incident
Service: Fibre FTTH
Title: Coupure FTTH regionale apres saturation d un port OLT
Description: Plusieurs clients entreprise de la zone industrielle de Casablanca ont perdu la connectivite IP alors que les ONT restent synchronisees optiquement. Aucun trafic ne transite sur le port de collecte principal.
Severity: CRITICAL
Status: RESOLVED
Root Cause: Une saturation anormale de la table MAC sur le port OLT de collecte a bloque l acheminement des flux
Workaround: Le trafic a ete detourne vers un port de collecte de secours pour les clients prioritaires
Final Resolution: Le port OLT a ete nettoye puis reequilibre et la connectivite a ete retablie sur l ensemble de la zone impactee
Language: fr"
incident_11,incident,11,Cloud VPS,,fr,Perte de connectivite publique sur des instances Cloud VPS apres maintenance,"Type: Incident
Service: Cloud VPS
Title: Perte de connectivite publique sur des instances Cloud VPS apres maintenance
Description: Des machines virtuelles de production restent joignables en interne mais ne repondent plus depuis Internet apres une maintenance hyperviseur. Les applications B2B exposees publiquement sont indisponibles.
Severity: MAJOR
Status: RESOLVED
Root Cause: Un agent reseau du cluster n a pas restaure les liaisons des adresses IP flottantes au redemarrage
Workaround: Un basculement de certains services publics a ete effectue vers le site secondaire du client
Final Resolution: Les liaisons IP flottantes ont ete reconstruites puis les tables de routage externes ont ete resynchronisees sur le cluster
Language: fr"
incident_12,incident,12,CRM Ericsson,,fr,Lenteur de consultation des contrats multi lignes dans CRM Ericsson,"Type: Incident
Service: CRM Ericsson
Title: Lenteur de consultation des contrats multi lignes dans CRM Ericsson
Description: Les agents du centre de relation client constatent des temps d affichage superieurs a 25 secondes lors de l ouverture des contrats multi lignes. La prise d appel sur les comptes entreprise est fortement ralentie.
Severity: MAJOR
Status: CLOSED
Root Cause: La requete chargeait tout l historique contractuel sans index adapte sur la table de liaison
Workaround: Les agents ont utilise la vue simplifiee client pendant la degradation pour poursuivre les appels
Final Resolution: Un index SQL a ete ajoute et la pagination de l historique a ete activee ce qui a ramene le temps d ouverture sous quatre secondes
Language: fr"
incident_13,incident,13,BSCS Billing System,,fr,Erreur de taxation TVA sur les frais de remise en service BSCS,"Type: Incident
Service: BSCS Billing System
Title: Erreur de taxation TVA sur les frais de remise en service BSCS
Description: Les devis et previsualisations de facture appliquent un taux de TVA incorrect sur les frais de remise en service des comptes entreprise. L anomalie ne touche pas les comptes grand public.
Severity: LOW
Status: RESOLVED
Root Cause: Le produit technique etait rattache a une classe fiscale grand public au lieu de la classe entreprise
Workaround: Les devis sensibles ont ete verifies manuellement par l equipe billing avant validation client
Final Resolution: Le code taxe du produit a ete corrige dans le catalogue BSCS puis les simulations tarifaires ont ete relancees
Language: fr"
incident_14,incident,14,Core Network OSS,,fr,Fausse alarme critique persistante sur un routeur coeur dans OSS,"Type: Incident
Service: Core Network OSS
Title: Fausse alarme critique persistante sur un routeur coeur dans OSS
Description: Une alarme de perte de redondance reste ouverte dans l OSS alors que le routeur coeur est revenu nominalement selon l equipe reseau. Les tableaux de disponibilite sont fausses et le NOC multiplie les escalades inutiles.
Severity: MAJOR
Status: RESOLVED
Root Cause: Le moteur de reconciliation des etats n arrivait plus a purger l alarme a cause d une incoherence d inventaire temps reel
Workaround: Le NOC a applique une suppression logique controlee de l alarme sur le tableau de supervision pour limiter le bruit
Final Resolution: La base d etat OSS a ete resynchronisee puis le connecteur d alarme a ete redemarre et les faux positifs ont disparu
Language: fr"
incident_15,incident,15,Provisioning Platform,,fr,Echec de provisionnement de l option roaming entreprise,"Type: Incident
Service: Provisioning Platform
Title: Echec de provisionnement de l option roaming entreprise
Description: Les commandes de souscription a l option roaming sont acceptees dans le CRM mais echouent a l etape de provisionning HLR HSS. Les clients ne peuvent pas utiliser l option a l etranger.
Severity: MAJOR
Status: RESOLVED
Root Cause: Le code option commercial ne correspondait plus au profil technique attendu par le moteur de provisioning
Workaround: Les activations urgentes ont ete forcees manuellement sur le HLR pour les comptes en voyage
Final Resolution: Le mapping catalogue vers profil technique a ete corrige puis les commandes en echec ont ete rejouees et verifiees
Language: fr"
incident_16,incident,16,Mobile Portability Gateway,,fr,Rejets incoherents des demandes MNP pour identite client invalide,"Type: Incident
Service: Mobile Portability Gateway
Title: Rejets incoherents des demandes MNP pour identite client invalide
Description: Plusieurs dossiers de portabilite sont rejetes avec un code identite client invalide alors que les donnees du CRM sont correctes. Le phenomene touche surtout les lignes B2B multi utilisateurs.
Severity: MAJOR
Status: RESOLVED
Root Cause: La regle de normalisation du numero de piece d identite supprimait un caractere significatif sur les dossiers entreprise
Workaround: Les dossiers urgents ont ete corriges manuellement avant soumission a l operateur donneur
Final Resolution: La transformation de l identite client a ete corrigee puis les demandes rejetees ont ete resoumises avec succes
Language: fr"
incident_17,incident,17,Order Care API,,fr,Webhook Order Care non emis apres validation des changements d offre,"Type: Incident
Service: Order Care API
Title: Webhook Order Care non emis apres validation des changements d offre
Description: Les systemes aval ne recoivent plus l evenement de validation des commandes de changement d offre. Les options commerciales ne sont donc pas activees automatiquement.
Severity: MAJOR
Status: CLOSED
Root Cause: Une cle de routage incorrecte avait ete appliquee lors d une mise a jour du bus d evenements
Workaround: Les ordres valides ont ete surveilles manuellement et les activations critiques ont ete lancees via un script de reprise
Final Resolution: La cle de routage a ete corrigee puis les webhooks en attente ont ete republies vers tous les consommateurs concernes
Language: fr"
incident_18,incident,18,Data Migration Engine,,fr,Violation de cles etrangeres pendant la migration des ordres de service,"Type: Incident
Service: Data Migration Engine
Title: Violation de cles etrangeres pendant la migration des ordres de service
Description: Le chargement des ordres de service dans la cible s interrompt avec des erreurs SQL de cle etrangere. Les ordres dependent de referentiels produit et canal absents dans la cible.
Severity: CRITICAL
Status: RESOLVED
Root Cause: L ordonnancement des jobs ETL ne respectait pas la dependance entre les tables de reference et les ordres
Workaround: Le lot d import des ordres a ete suspendu et les ordres critiques ont ete extraits pour un chargement pilote
Final Resolution: Le sequencement ETL a ete corrige puis les referentiels ont ete recharges avant rejeu complet des ordres de service
Language: fr"
incident_19,incident,19,VoIP Platform,,fr,Perte RTP sur les files du centre de contact VoIP,"Type: Incident
Service: VoIP Platform
Title: Perte RTP sur les files du centre de contact VoIP
Description: Le centre de contact constate des coupures vocales et une forte gigue sur les appels entrants depuis le debut de matinee. Le taux de perte RTP depasse 8 pour cent sur plusieurs files critiques.
Severity: MAJOR
Status: RESOLVED
Root Cause: Une politique QoS appliquee lors d une maintenance avait degrade la priorite du trafic RTP
Workaround: Les appels prioritaires ont ete reroutes vers la passerelle media secondaire pour reduire l impact
Final Resolution: La politique QoS a ete corrigee sur les interfaces de sortie et les flux RTP ont retrouve un niveau de perte normal
Language: fr"
incident_20,incident,20,Fibre FTTH,,fr,Debit FTTH inferieur au profil commercial sur liaison entreprise,"Type: Incident
Service: Fibre FTTH
Title: Debit FTTH inferieur au profil commercial sur liaison entreprise
Description: Le client mesure un debit descendant plafonne a 120 Mbps sur une offre 300 Mbps. Les tests sont realises en filaire et l ONT ne remonte aucune alarme optique.
Severity: MAJOR
Status: RESOLVED
Root Cause: Le profil de traffic shaping applique sur l OLT etait celui d une ancienne offre
Workaround: Le client a ete place temporairement sur un profil intermediaire plus eleve en attendant la correction definitive
Final Resolution: Le template de bande passante a ete corrige sur l OLT puis la session client a ete reprovisionnee au bon debit
Language: fr"
incident_21,incident,21,Cloud VPS,,fr,Snapshots nocturnes Cloud VPS en echec sur le cluster de sauvegarde,"Type: Incident
Service: Cloud VPS
Title: Snapshots nocturnes Cloud VPS en echec sur le cluster de sauvegarde
Description: Les snapshots planifies de plusieurs VM de production echouent depuis deux nuits consecutives et aucun point de restauration recent n est disponible. Le risque de perte de reprise augmente.
Severity: MAJOR
Status: CLOSED
Root Cause: Le stockage du repository de snapshots etait arrive a saturation
Workaround: Les sauvegardes les plus critiques ont ete exportees manuellement vers un stockage temporaire
Final Resolution: Le volume du repository a ete etendu puis les jobs en erreur ont ete rejoues et verifies
Language: fr"
incident_22,incident,22,CRM Ericsson,,fr,Historique des interactions client incomplet dans CRM Ericsson,"Type: Incident
Service: CRM Ericsson
Title: Historique des interactions client incomplet dans CRM Ericsson
Description: Les conseillers ne visualisent plus l ensemble des interactions sur certains comptes entreprise depuis la derniere synchronisation analytique. Les dossiers anciens sont absents du timeline CRM.
Severity: MAJOR
Status: RESOLVED
Root Cause: Une erreur de partitionnement sur la cle customer group excluait les gros comptes B2B du traitement incremental
Workaround: Les agents ont consulte temporairement l historique via le referentiel analytique en lecture seule
Final Resolution: Le job d alimentation du timeline a ete relance apres correction de la cle de partition et les interactions manquantes ont ete rechargees
Language: fr"
incident_23,incident,23,BSCS Billing System,,fr,Lot de suspension pour impayes non execute dans BSCS,"Type: Incident
Service: BSCS Billing System
Title: Lot de suspension pour impayes non execute dans BSCS
Description: Le traitement automatique de suspension pour impayes n a pas ete lance durant la nuit. Les comptes en retard n ont pas change de statut et les campagnes de recouvrement sont bloquees.
Severity: MAJOR
Status: RESOLVED
Root Cause: Une mise a jour de planification avait desactive la tache nocturne dans le calendrier d exploitation
Workaround: Les comptes a risque eleve ont ete identifies et traites manuellement par l equipe recouvrement
Final Resolution: Le scheduler a ete corrige puis le lot de suspension a ete execute en rattrapage avec verification des statuts comptes
Language: fr"
incident_24,incident,24,Core Network OSS,,fr,Arret de collecte des alarmes sur le cluster OSS secondaire,"Type: Incident
Service: Core Network OSS
Title: Arret de collecte des alarmes sur le cluster OSS secondaire
Description: Le cluster secondaire OSS ne collecte plus les alarmes coeur reseau depuis 03:00. En cas de bascule NOC aucune vue fiable des incidents n est disponible sur l environnement de secours.
Severity: CRITICAL
Status: RESOLVED
Root Cause: Un montage NFS en lecture seule empechait la mise a jour des fichiers de subscription alarmes
Workaround: Le NOC est reste positionne sur le cluster principal pendant la remise en service afin de conserver une vision complete
Final Resolution: Le montage a ete corrige puis les services de collecte ont ete redemarres et le buffer d alarmes a ete resynchronise
Language: fr"
incident_25,incident,25,Provisioning Platform,,fr,Rollback incomplet lors de l annulation d une suspension,"Type: Incident
Service: Provisioning Platform
Title: Rollback incomplet lors de l annulation d une suspension
Description: Quand une commande de suspension est annulee dans le CRM certains sous services restent suspendus dans le moteur de provisioning. Le statut commercial redevient actif mais le service technique ne suit pas.
Severity: MAJOR
Status: CLOSED
Root Cause: Une branche du workflow de rollback omettait le sous service data dans les offres multi produits
Workaround: Les comptes les plus sensibles ont ete regularises manuellement avant execution du correctif global
Final Resolution: Le workflow a ete corrige puis un batch de remediation a reactive les sous services restes suspendus
Language: fr"
incident_26,incident,26,Order Care API,,fr,Decomposition technique incomplete des commandes FTTH via Order Care,"Type: Incident
Service: Order Care API
Title: Decomposition technique incomplete des commandes FTTH via Order Care
Description: Les commandes FTTH creees depuis le digital arrivent dans Order Care mais ne generent pas tous les sous ordres necessaires a l installation et a l activation PPPoE. Les plannings terrain restent incomplets.
Severity: MAJOR
Status: RESOLVED
Root Cause: Une condition d orchestration filtrait a tort les produits FTTH B2B avec option IP fixe
Workaround: Les commandes urgentes ont ete completees manuellement par le back office pour maintenir les rendez vous terrain
Final Resolution: La regle de decomposition a ete corrigee puis les commandes incompletes ont ete repassees dans le moteur d orchestration
Language: fr"
incident_27,incident,27,Data Migration Engine,,fr,Incoherence de reprise des historiques de facture dans Data Migration Engine,"Type: Incident
Service: Data Migration Engine
Title: Incoherence de reprise des historiques de facture dans Data Migration Engine
Description: Lors des tests de migration certains comptes recuperent un historique de facturation incomplet sur 24 mois. Les ecarts concernent surtout les factures avec ajustements manuels et avoirs.
Severity: MAJOR
Status: RESOLVED
Root Cause: Une jointure ETL n integrait pas correctement les ecritures d ajustement rattachees aux factures d origine
Workaround: Un export controle des factures critiques a ete fourni aux equipes recette en attendant le rejeu complet
Final Resolution: La requete de reconciliation a ete corrigee puis les historiques manquants ont ete recharges et verifies par echantillon
Language: fr"
incident_28,incident,28,Core Network OSS,,fr,Tableaux de disponibilite OSS figes sur des donnees obsoletes,"Type: Incident
Service: Core Network OSS
Title: Tableaux de disponibilite OSS figes sur des donnees obsoletes
Description: Les dashboards de disponibilite multi service affichent encore les metriques de la veille alors que les collecteurs remontent des donnees fraiches. Le management ne dispose plus d un suivi fiable.
Severity: LOW
Status: CLOSED
Root Cause: Le service de cache de series temporelles etait bloque apres une purge planifiee inachevee
Workaround: Le reporting du matin a ete prepare a partir des exports bruts des collecteurs pendant la remise en service
Final Resolution: Le cache applicatif a ete reconstruit puis le service de requetage a ete redemarre et les tableaux ont retrouve des donnees a jour
Language: fr"
incident_29,incident,29,BSCS Billing System,,en,BSCS invoice rendering backlog on large enterprise accounts,"Type: Incident
Service: BSCS Billing System
Title: BSCS invoice rendering backlog on large enterprise accounts
Description: Invoice rendering for high volume enterprise accounts exceeded twenty minutes and several invoice previews timed out in the billing portal. Finance users could not validate invoices before the cut off window.
Severity: MAJOR
Status: RESOLVED
Root Cause: The rendering service loaded oversized attachment bundles without using the template cache efficiently
Workaround: A reduced preview template was enabled for urgent finance validation while the rendering path was being corrected
Final Resolution: The rendering cache configuration was optimized and the blocked preview jobs were reprocessed successfully
Language: en"
incident_30,incident,30,CRM Ericsson,,en,CRM Ericsson merge workflow failing for duplicate corporate accounts,"Type: Incident
Service: CRM Ericsson
Title: CRM Ericsson merge workflow failing for duplicate corporate accounts
Description: Customer care teams could not merge duplicate corporate accounts in CRM Ericsson because the workflow stopped after validation. The duplicate record remained active and case ownership stayed inconsistent.
Severity: MAJOR
Status: CLOSED
Root Cause: The merge workflow did not handle active service contracts linked to multiple billing profiles
Workaround: Support agents used a manual ownership correction process for urgent duplicate cases during the incident
Final Resolution: The workflow rules were updated and duplicate corporate records were merged successfully after validation testing
Language: en"
incident_31,incident,31,Core Network OSS,,en,Core Network OSS polling failure for transmission backbone nodes,"Type: Incident
Service: Core Network OSS
Title: Core Network OSS polling failure for transmission backbone nodes
Description: Backbone transmission nodes stopped reporting availability and latency metrics to Core Network OSS during the morning collection window. NOC dashboards showed the nodes in unknown state.
Severity: CRITICAL
Status: RESOLVED
Root Cause: A corrupted deployment package removed the transmission SNMP profiles from one collector group
Workaround: The NOC relied on direct device polling for the most critical backbone sites until OSS collection was restored
Final Resolution: The missing SNMP profiles were redeployed and the collectors were restarted which restored normal metric collection
Language: en"
incident_32,incident,32,Provisioning Platform,,en,Provisioning queue blocked for postpaid package activations,"Type: Incident
Service: Provisioning Platform
Title: Provisioning queue blocked for postpaid package activations
Description: Postpaid package activation orders remained in accepted state for more than one hour and were not progressing through the provisioning platform. Retail and CRM channels were both affected.
Severity: CRITICAL
Status: RESOLVED
Root Cause: A malformed campaign payload blocked the main provisioning consumer thread
Workaround: A secondary worker pool processed priority activations while the queue was being stabilized
Final Resolution: The malformed payload pattern was quarantined and the main consumer was restarted then all pending activations were replayed
Language: en"
incident_33,incident,33,Mobile Portability Gateway,,en,Morning portability cutover batch missed by gateway scheduler,"Type: Incident
Service: Mobile Portability Gateway
Title: Morning portability cutover batch missed by gateway scheduler
Description: The 06:00 portability cutover batch did not start and customer numbers remained pending for activation on the target network. The incident created a risk of regulatory SLA breach.
Severity: CRITICAL
Status: RESOLVED
Root Cause: A stale execution lock prevented the scheduler from releasing the morning cutover trigger
Workaround: Priority portability cases were executed through a supervised manual cutover sequence while the scheduler was recovered
Final Resolution: The stale lock was cleared and scheduler health checks were added before replaying the missed batch successfully
Language: en"
incident_34,incident,34,Order Care API,,en,Order Care callback delivery loss to CRM integration connector,"Type: Incident
Service: Order Care API
Title: Order Care callback delivery loss to CRM integration connector
Description: Completion callbacks were generated by Order Care but a subset of them never reached the CRM connector. Orders appeared completed in Order Care and still in progress in CRM.
Severity: MAJOR
Status: RESOLVED
Root Cause: The CRM connector retry policy discarded callback messages after a temporary broker timeout
Workaround: Back office teams used the Order Care operations console to confirm completion status for urgent customer orders
Final Resolution: The connector retry policy was corrected and missed completion events were republished to CRM consumers
Language: en"
incident_35,incident,35,Data Migration Engine,,en,Customer migration batch failed on invalid product mapping rules,"Type: Incident
Service: Data Migration Engine
Title: Customer migration batch failed on invalid product mapping rules
Description: A migration batch moving enterprise customers to the new billing and CRM stack stopped during transformation because several product codes could not be mapped to the target catalog.
Severity: MAJOR
Status: RESOLVED
Root Cause: Legacy enterprise product codes were missing from the target mapping table
Workaround: Migration governance accepted a temporary exclusion list for non critical products while the catalog mapping was completed
Final Resolution: The missing product mappings were added and the migration batch was replayed from the failed checkpoint without remaining errors
Language: en"
incident_36,incident,36,VoIP Platform,,en,International call routing failure on enterprise VoIP trunks,"Type: Incident
Service: VoIP Platform
Title: International call routing failure on enterprise VoIP trunks
Description: Enterprise customers could place national calls successfully but international calls toward European destinations failed with 503 responses on the VoIP platform. Several contact centers were impacted.
Severity: MAJOR
Status: RESOLVED
Root Cause: A recent route pattern update removed the main international exit trunk from one destination group
Workaround: Calls to affected destinations were temporarily rerouted through the backup carrier for premium customers
Final Resolution: The route pattern was restored on the production SBC nodes and successful international test calls confirmed service recovery
Language: en"
incident_37,incident,37,Fibre FTTH,,en,FTTH enterprise access profile mismatch after service migration,"Type: Incident
Service: Fibre FTTH
Title: FTTH enterprise access profile mismatch after service migration
Description: After a recent migration the enterprise FTTH circuit kept the previous residential shaping template and delivered a lower bandwidth than contracted. Optical quality remained stable during the incident.
Severity: MAJOR
Status: RESOLVED
Root Cause: The migration workflow attached the wrong OLT service profile to the enterprise circuit
Workaround: A temporary bandwidth override was applied on the access node to reduce customer impact before final correction
Final Resolution: The correct enterprise access template was assigned and the circuit was reprovisioned with the expected bandwidth profile
Language: en"
